timestamp,water_flow_rate,water_pressure,water_temperature,steam_pressure,steam_temperature,fuel_rate_proxy,turbine_rpm,power_output,generator_temperature_proxy
2025-01-02 20:00:00,2.4813064101458275,2.3614080890642097,25.81241160815419,-96.02913590179205,360.02238887552693,2.064409060926589,70.18965287038199,0.311122803297104,1.0697957358678936
2025-01-02 21:00:00,0.0096387705944031,4.240094000821385,25.78708353768585,-138.58480779486152,351.2118324582946,2.1893231433928104,115.89726172872312,2.490342511691034,1.5249608718040828
2025-01-02 22:00:00,0.012963177129978,3.802086300179306,25.787145177134555,-121.96605161846922,348.5277191223737,1.8807277033487888,95.69310236184276,2.9546530335477668,1.4599511876840665
2025-01-02 23:00:00,0.0189662347394527,3.028018574310242,25.77827112832867,-120.0966883860514,347.42576111776884,1.992415653501285,66.99401554124576,1.194152836795794,1.3388093825393863
2025-01-03 16:00:00,0.0169158481889652,5.844285457955658,25.78863866843992,-144.17990545437013,349.6754326895552,1.9145012576091247,44.92725935175558,0.2550410551577622,1.278945925426101
2025-01-03 17:00:00,0.012956156249323,4.454566907036891,25.781072340417605,-178.85584697159422,352.8521399486539,2.003694378633293,51.44591109502464,0.5605895938977851,1.5704697944696988
2025-01-03 18:00:00,0.0105089429699147,3.5980585677770205,25.779254983419158,-134.88668756043305,353.4252204481114,1.6322825113685238,62.318562071890696,0.6541118160267111,1.8764470406886664
2025-01-03 19:00:00,0.0193204943159723,50.773087455771766,25.78720445457864,-133.76688861927536,353.7096065866419,1.3100593178545554,36.8972737442873,0.1245772783400838,1.8424598950903737
2025-01-03 20:00:00,1.549060975058831,72.96429493980177,25.79313567996116,-125.51930408199266,352.63072840797014,1.794724737471678,89.20492185378178,2.2736104806961754,1.6525084172990394
2025-01-03 21:00:00,2.4966786466950066,3.023578675335536,25.797076698708107,-171.9654260629729,352.0042429155097,2.118845711556083,64.36552027352283,1.0025836240389945,1.5849455076281516
2025-01-03 22:00:00,2.315112742027846,3.8595333573474058,25.792743898714576,-173.89438496184593,344.0814900131045,2.1809266974304773,92.10590448061642,0.6633213055508557,1.386669074984554
2025-01-03 23:00:00,0.0086568447236704,6.450089848387713,25.802159964179214,-140.38852012640447,347.12898326303616,2.1002612858414462,70.54117493795819,0.2465812592904503,1.223048959651018
2025-01-04 16:00:00,1.7334125157651796,3.898126396512711,25.813096459799677,-135.08940808197698,361.04609443981127,2.031162483258931,63.31455583650708,0.2573602206563225,1.1319305603416254
2025-01-04 17:00:00,2.474907899734659,3.7589145982291874,25.812359895795637,-95.79829818772691,359.9737954968742,2.064985600472991,70.17840599080837,0.32045059324854,1.069451784806199
2025-01-04 18:00:00,0.0112390703968668,2.983819454981152,25.787027088848863,-138.40698035986395,351.2548740470781,2.186877794163834,115.79354781718288,2.4965378507509244,1.5222435204576024
2025-01-04 19:00:00,0.0176970379456503,3.3013999106514644,25.787019684299494,-121.86180545751152,348.48088969443063,1.8787373806975003,95.69021700289056,2.9532117927421937,1.461127988287819
2025-01-04 20:00:00,0.0088193616958713,3.1571299526968706,25.77817239257866,-120.42749752562138,347.36097674794405,1.992510720065996,67.04327324849041,1.1933423619972794,1.3381268959031756
2025-01-05 13:00:00,0.0112306548885365,2.9346755205859623,25.78859114202501,-144.1623281701854,349.6986270141744,1.914085521211036,44.84054383943693,0.2435929845284439,1.2809888893374628
2025-01-05 14:00:00,0.0164731294657792,2.493949604423678,25.780955714597937,-178.79756046240257,352.8461040655496,2.002851749107866,51.50679896021405,0.5563192764145989,1.567396916140227
2025-01-05 15:00:00,0.0060971873025605,3.210222888512314,25.779278898227904,-134.69559107303766,353.4718828959907,1.6328069688175324,61.99371245829658,0.6494471265731556,1.8769186828334343
2025-01-05 16:00:00,0.0131862592900494,51.68616091810757,25.787163278401906,-133.84833616371367,353.67445659983633,1.3100080819421611,37.07022302217728,0.1389887825443812,1.8455648163144365
2025-01-05 17:00:00,1.5461034686911543,75.08072972062465,25.79310559692532,-125.52615186958737,352.64048302532484,1.7936077299604225,89.10788098812257,2.2821263449315072,1.652169106325426
2025-01-05 18:00:00,2.4994504633980954,4.004362111820069,25.797124539506488,-172.13050979537593,351.91654048097445,2.1208691096708816,64.4385497394391,1.0181925386924255,1.5865947086250731
2025-01-05 19:00:00,2.321594966637558,4.942786869973066,25.792692112723568,-173.6283638046281,344.06032532178904,2.1786896888308718,92.1987614909585,0.6733620796173438,1.384236200741958
2025-01-05 20:00:00,0.0068941858910488,4.4526738310871306,25.802088673529624,-140.09520110595952,347.1667463499228,2.100457853646581,70.50113505130312,0.2571594175603406,1.2246015278457574
2025-01-06 13:00:00,1.7385316967646038,6.225810675527186,25.81300343003289,-135.10905833311494,361.0914049552492,2.0328721631821547,63.41414322543943,0.2527523115564498,1.13504596962783
2025-01-06 14:00:00,2.4739981337842134,5.287780887263169,25.8123810352066,-95.64470285929282,359.9577131680413,2.063910914034242,70.07014844157973,0.3187010195234981,1.0706653428907114
2025-01-06 15:00:00,0.0196198199295773,3.617299711167244,25.78696591645601,-138.4798782577029,351.2461017381168,2.18790594069486,115.79225834023364,2.492341425892219,1.5264716849719422
2025-01-06 16:00:00,0.009830000695522,2.6211575212890748,25.78706191328727,-121.93919256928012,348.48783734735804,1.8787800268568664,95.52269806088096,2.961033590045227,1.4615526930512326
2025-01-06 17:00:00,0.0128009371138998,2.321887106482333,25.778154980078764,-120.56812625550477,347.3682735111391,1.991368959646192,66.98217329344206,1.194336129732827,1.3405094596021967
2025-01-07 10:00:00,0.0163695262147068,2.0855308663607173,25.78867199887202,-144.27457299298518,349.68325935231263,1.915423714990944,44.81771888694286,0.2515323479649917,1.2783345825396326
2025-01-07 11:00:00,0.021230398922385,2.0279451445617296,25.78091790678201,-179.06583152403692,352.8439459393914,2.001661689407792,51.505447270864295,0.5647134385132112,1.567611157748131
2025-01-07 12:00:00,0.0171311374795111,3.3947905419751203,25.77939462635573,-135.03026413901097,353.4651302926519,1.6333448074836163,62.28522464328719,0.6468236462815157,1.8736850086744956
2025-01-07 13:00:00,0.0163055053570626,49.24556553970717,25.7872288609272,-133.87902688344192,353.6985708900431,1.3116227944697358,37.00932293155285,0.1320301383067266,1.8426864378855108
2025-01-07 14:00:00,1.5507186685237175,75.11135844776551,25.793210206489416,-125.3100973566795,352.6618372690188,1.7941426764943225,89.30352671727668,2.270447818266814,1.6544130620876751
2025-01-07 15:00:00,2.4944628932191635,3.0079442172843267,25.797112425101933,-171.73998473626224,351.9325046821544,2.12147650036796,64.37941845048861,1.0053533585995091,1.5813729601039064
2025-01-07 16:00:00,2.31694220206889,4.917121365980498,25.7927878797472,-173.9165605275915,344.1192415318577,2.1790770611222308,92.04606859947026,0.6668097525453247,1.387320023743369
2025-01-07 17:00:00,0.0213943674880194,5.483168776908917,25.80211703598481,-139.99619951431507,347.180725404168,2.0997385977083227,70.34148030305687,0.2558356100351385,1.2227322863576564
2025-01-08 10:00:00,1.7323532153284968,4.113424522756988,25.81309487666589,-135.10581724729298,361.0473988227229,2.0329420821701225,63.156540895870336,0.2489591123679631,1.131903610648997
2025-01-08 11:00:00,2.474394965398783,3.4957009232543106,25.81237442635132,-95.83744865142457,360.0117017537512,2.06323570949962,69.97982025304508,0.3064911703582479,1.0715061187861876
2025-01-08 12:00:00,0.0120751525298433,3.3535672546510145,25.787023825606443,-138.71124189768784,351.2482782173441,2.187973937579832,115.96949083028328,2.491933209643233,1.5243804422396934
2025-01-08 13:00:00,0.0145793469939719,2.836307105347305,25.786991013114022,-121.80258270653248,348.4565050081252,1.878680529479338,95.7553682136796,2.9649294975188107,1.4613133436518029
2025-01-08 14:00:00,0.0139502828151016,2.9969859453585737,25.778095290046476,-120.3489032495564,347.4070616759375,1.992936012102238,67.21538839229908,1.192269913725038,1.3381235392029611
2025-01-09 07:00:00,0.0140016783255026,3.802671169860087,25.78865435469772,-144.47685153433093,349.66148331142165,1.915629034855978,44.86463368101997,0.2457186251528701,1.2803044109703916
2025-01-09 08:00:00,0.0110698886781844,2.110496510612495,25.781008129603173,-178.87172558090194,352.85470742245025,2.001406822296726,51.43909637668102,0.5644051833255599,1.5695130178927652
2025-01-09 09:00:00,0.00768463574409,2.9492959699708536,25.779298943234068,-134.73105394335383,353.4719954687498,1.6323439893831142,62.04406463758404,0.6466915988039078,1.8767259593201733
2025-01-09 10:00:00,0.0163260693590888,49.14578208527021,25.787131867846977,-134.15253311757826,353.65922005860057,1.3112970264531811,36.93473198150919,0.1330284179123855,1.8423675667111503
2025-01-09 11:00:00,1.5477422879716507,75.15200254300714,25.79318733548312,-125.19531854515591,352.6640624743591,1.793536252460813,89.19403443664788,2.272926338489384,1.654455698652969
2025-01-09 12:00:00,2.503630555255941,4.244597538360554,25.797100182050706,-172.04994719406224,351.9417016920789,2.120374116937196,64.52164506664315,1.006399100103775,1.5843285110366574
2025-01-09 13:00:00,2.323495055020723,4.69469786889713,25.79274237278341,-173.72215933763695,344.08226147708336,2.178990750097204,91.96383539648885,0.6610715631424384,1.3863125553855369
2025-01-09 14:00:00,0.0089046864561599,4.881458577423201,25.802018441316875,-140.11309796593204,347.16371105892483,2.1002337899321115,70.35284997544301,0.2594637590152006,1.2247397934429165
2025-01-10 07:00:00,1.731072821863889,4.205725635250256,25.813082301661424,-135.14589388187483,361.0289315763829,2.032260428398398,63.22669605219924,0.2471851265566405,1.132332212364903
2025-01-10 08:00:00,2.4698285766615253,4.011964789692519,25.81240362620485,-96.08025934667928,360.0008548094592,2.0652228013084413,70.18238429931073,0.3131847812838482,1.0684597800755358
2025-01-10 09:00:00,0.0098268297569008,2.98604258521952,25.787074264057097,-138.52117045936907,351.2199381366107,2.187000940224853,115.83007006156826,2.4908114479706187,1.52398677990563
2025-01-10 10:00:00,0.0157079726875767,3.806519661473856,25.787087349483304,-121.96399995679086,348.47588876666333,1.8808543957967712,95.7047750941806,2.954895342592202,1.4607883739064529
2025-01-10 11:00:00,0.0089710516472521,3.5625472395968605,25.778205052015124,-120.29322826839258,347.38677835135206,1.9925372556594707,67.20044251743862,1.1941096322330438,1.3373442994464226
2025-01-11 04:00:00,0.0152471655776807,1.7006106504086078,25.78856868990661,-144.027606013393,349.7462213988217,1.913960054119748,44.93224246325918,0.2427241622285739,1.2803009388705897
2025-01-11 05:00:00,0.0153273825193895,1.818748242799845,25.78095420402529,-178.86814397651605,352.8696935822149,2.00432349546225,51.578166236439614,0.5638532084283696,1.5692539899955404
2025-01-11 06:00:00,0.0168198802757068,3.843822567528688,25.779229141979776,-134.73841629338722,353.428614583587,1.6339243953342062,62.03705597917816,0.649680893045637,1.8740358420092948
2025-01-11 07:00:00,0.0153726823817953,49.827428292061576,25.78721550984804,-133.7684114680323,353.671919086809,1.3109694678589146,36.80578126696334,0.1310368635523363,1.8426056707602128
2025-01-11 08:00:00,1.5407733635700762,74.97720677012322,25.793159919469943,-125.12284493464357,352.64933897776,1.7947248689086763,89.28408733686636,2.27620788935569,1.6534902886731926
2025-01-11 09:00:00,2.5003693350346805,3.2452111846543588,25.79710350093482,-171.9760108133882,351.92708271770607,2.1206304685198707,64.24296480575177,1.0098576571753144,1.58481072182325
2025-01-11 10:00:00,2.322737953230278,3.510646860079601,25.792696800421744,-173.66961758619496,344.0719228158821,2.179206471308652,92.15996424726578,0.6599358899281736,1.384506353853533
2025-01-11 11:00:00,0.0103900153064425,4.727017033487199,25.80211910126242,-139.92674334419277,347.17953918749475,2.10050210172356,70.58560938166625,0.2429281552575862,1.2233512654741965
2025-01-12 04:00:00,1.735181886558793,4.545485232428767,25.81321037557698,-135.0864611266402,361.07270584184096,2.0341079478317003,63.36162180458274,0.2459480414213232,1.1333350886028304
2025-01-12 05:00:00,2.481789642042007,2.798890399656763,25.81235754683196,-95.78425758998578,359.94942924031085,2.062847242692772,69.85143223573618,0.313834342043597,1.072101592907261
2025-01-12 06:00:00,0.0171263000372543,4.13140005142646,25.787004544252746,-138.49215469466645,351.2736486541182,2.18865592819021,115.8118631455052,2.4883170373136143,1.5252650324076864
2025-01-12 07:00:00,0.0065597491862955,5.017130730437717,25.78705492367586,-122.13295821698262,348.51666336918447,1.880177336737179,95.9009235039171,2.9502006642473706,1.4597416625506117
2025-01-12 08:00:00,0.0088162436364255,3.9367195395292343,25.778163204515756,-120.26666173567696,347.4038412926549,1.9933897110211165,67.13344795310766,1.1921824659833675,1.339333308481778
2025-01-13 01:00:00,0.0090102755935555,1.425278803068669,25.78871684894956,-144.34653213338407,349.635826544688,1.915792209003152,44.90314892065216,0.2513844522324905,1.2793804811937148
2025-01-13 02:00:00,0.0104467391028207,3.643460159932679,25.780953940337863,-178.73595921459545,352.8581838191683,2.001043396558466,51.351505195203416,0.5647134348503136,1.5662510494919912
2025-01-13 03:00:00,0.0120797337466341,2.716439159000996,25.77923824827069,-134.83452408010277,353.44821099867784,1.6352478272929456,62.23521927198698,0.6601268272545965,1.877340601649117
2025-01-13 04:00:00,0.0192201336605522,49.7958644780571,25.787198307680917,-133.87271143179703,353.70751221658554,1.3085624580095676,36.729905679945816,0.1211179416344526,1.842360780142944
2025-01-13 05:00:00,1.5488484089720238,75.47733150377636,25.793145546855005,-125.16872247112536,352.62201685050513,1.7929077544131484,89.1695801071011,2.270817966487215,1.6540516867845247
2025-01-13 06:00:00,2.5062114043330626,3.824181814587897,25.7971334182884,-172.28611904680335,351.89852098350286,2.119788354474394,64.3553972912939,1.006825575913761,1.585093675952693
2025-01-13 07:00:00,2.3072308875002348,4.265391934353081,25.79282653257276,-173.8137760030583,344.0077362003809,2.1781298821087254,92.19548164022136,0.6693011110959604,1.3875420904384246
2025-01-13 08:00:00,0.0087349499270909,4.22829569368603,25.802149570195457,-140.09446784894885,347.1790836321545,2.0989444890472244,70.64463662649683,0.2509620215363242,1.220444387692859
2025-01-14 01:00:00,1.7356407100840898,5.776669235010711,25.813067812767244,-135.27007390413334,361.0515296535513,2.031037850321566,63.26954416438966,0.2511243873998037,1.133073965520901
2025-01-14 02:00:00,2.471765041020692,2.2615587566815343,25.81228768999237,-95.74978727397092,359.99722868318327,2.065091081996217,70.30926308347055,0.3055187536271147,1.0686533563827152
2025-01-14 03:00:00,0.0055579648610865,3.614955528569364,25.787063118893904,-138.47181125210204,351.1955222360233,2.1885168754780557,115.80793091347864,2.488036004565971,1.5224920402897149
2025-01-14 04:00:00,0.0106395778101584,2.5284026493921155,25.7870404643548,-121.73126200066814,348.5528257050787,1.879381362138168,95.51138984201415,2.9530056190115155,1.4597687486545792
2025-01-14 05:00:00,0.0014455627777354,4.074300783083101,25.778191006646068,-120.3083408585982,347.3927196550111,1.9912308296719048,67.11218683052735,1.1989110179027502,1.3360719572009132
2025-01-14 22:00:00,0.0086359681984957,3.706882778931801,25.7886456720922,-144.00530939158108,349.7008786038224,1.914922018473341,44.99075190674931,0.2536667876189785,1.2823113116443898
2025-01-14 23:00:00,0.0088262743000086,2.7985366331067443,25.780798880912943,-178.80222353653,352.8379682980786,2.0022083552041665,51.51494069534047,0.5646425730880066,1.567199220691205
2025-01-15 00:00:00,0.0190293286997673,1.6339711393811995,25.77922182646852,-135.00965704406215,353.45173737865105,1.6334738259984345,62.302293730738654,0.6524826509440348,1.8764558830393576
2025-01-15 01:00:00,0.0109548036873688,51.06682937151326,25.78715310615568,-133.70721875547508,353.6539835016363,1.310704802342928,36.79299865694684,0.1219204515274492,1.8409238857140688
2025-01-15 02:00:00,1.5523783676111578,75.30764308962188,25.79313998462693,-125.2000194897953,352.6796301593858,1.793420857372558,89.21394696765802,2.2719867061839136,1.6529058313718437
2025-01-15 03:00:00,2.4988172687075285,3.684698885307844,25.79715682338681,-172.18152869777447,351.99265953587843,2.1200212633348383,64.40212113277006,1.0123383594070072,1.5846630074102197
2025-01-15 04:00:00,2.3251037724850265,2.3827942037785017,25.792867852596007,-173.8016277362606,344.0891303085874,2.179331413317108,91.87742964571392,0.6657589011705847,1.3863992906243126
2025-01-15 05:00:00,0.0150888347435004,6.464103191301522,25.80219110312545,-140.03922246338192,347.1803755704752,2.1020144608928986,70.69218819653148,0.2531613399711222,1.2223670120469177
2025-01-15 22:00:00,1.7336371182183117,3.8942335060436224,25.81312233752621,-135.33127292052274,361.01319406295954,2.0310822699715234,63.45774521382765,0.2499364642732928,1.1346011132003064
2025-01-15 23:00:00,2.4749787203898235,3.7248643114937634,25.81233767694848,-95.79951244836752,359.9996836230495,2.065578373110457,70.01269821546651,0.3157950923891164,1.0685448862836184
2025-01-16 00:00:00,0.0131667554673886,3.715404763498936,25.786963867260155,-138.59197020026335,351.21478455871966,2.1883956857923508,115.8106375693741,2.4932836889752656,1.524953208288092
2025-01-16 01:00:00,0.0152017737730332,1.810034571831266,25.7871297080174,-121.75359004120068,348.49736976058585,1.8792941913320684,95.73197194736848,2.95906691212312,1.458532769056731
2025-01-16 02:00:00,0.0144968806507896,3.209149427308209,25.77817930094816,-120.1537113449764,347.4058711029611,1.993244355784267,67.10338605633582,1.195832572635892,1.3391768386675011
2025-01-16 19:00:00,0.009773072637374,2.9555441087969965,25.78855938151883,-144.3789871746821,349.7263586538048,1.9138169024647689,45.03393475963833,0.2546634016202403,1.2800057934286977
2025-01-16 20:00:00,0.0097608375993718,6.410539093168795,25.78099575405369,-179.20389977424472,352.8470408413846,2.0030801731679526,51.51033865084511,0.5633627122213433,1.5669081104258538
2025-01-16 21:00:00,0.014352399177505,3.20552795285523,25.77934011688541,-134.6280211073108,353.36789922608034,1.6323651085087034,61.98674148343552,0.6567913945443153,1.876322042947954
2025-01-16 22:00:00,0.0076523340570223,51.09409794423716,25.78704989687966,-133.8822174636324,353.6457749612039,1.3109719782138518,36.92069820461259,0.126280996878762,1.8427725037683949
2025-01-16 23:00:00,1.5514966571645246,74.57509254378277,25.79313216684802,-125.19756565267414,352.63515932571977,1.7926418711336525,89.15170774911574,2.272790149612419,1.6516051527060598
2025-01-17 00:00:00,2.500656306172038,5.604036817880991,25.79704279130088,-172.21151307769824,351.9109400171522,2.1211637990375323,64.28787057784314,0.9995843844909528,1.5854217716451244
2025-01-17 01:00:00,2.31858746016871,5.261593454539365,25.792714037567755,-173.73153012546646,344.1067789206032,2.1801493878965927,91.97371982797588,0.6664834449292191,1.3841237872493997
2025-01-17 02:00:00,0.0068844021732506,4.533672380196828,25.80218285942178,-140.0774018035736,347.17263074209114,2.099907362044107,70.44902085071189,0.2533245221426159,1.224510715589252
2025-01-17 19:00:00,1.7305393323121407,3.3863924357630117,25.813088444863503,-135.24617939041372,361.0495573381208,2.032994903294761,63.360477317357095,0.2478280808602984,1.1332158223539417
2025-01-17 20:00:00,2.4730086432535177,4.148388165935893,25.812370316312624,-95.6544254718367,359.94170251381195,2.065099846529011,69.90908412194246,0.3085031149161368,1.070576991048621
2025-01-17 21:00:00,0.0164986202654591,3.436172118309476,25.786953613919103,-138.2363719024571,351.1650006217173,2.1874132297014945,115.86509702194996,2.503372849244367,1.5266080508060156
2025-01-17 22:00:00,0.0131892868469454,4.520006613324547,25.786941969056056,-121.81233847071248,348.51979171196484,1.8777658734148803,95.7036662434913,2.96000184654662,1.461253461726872
2025-01-17 23:00:00,0.0127656273451611,2.66987567848354,25.77821287055444,-120.42286492685146,347.40597605426524,1.9917833346957816,66.92428861018394,1.195657295190683,1.3373906253903045
2025-01-18 16:00:00,0.0133364922000101,3.9473502563052376,25.788683824226062,-144.15375199049453,349.7432027741869,1.914069384720084,44.75436228785003,0.2536436118259464,1.2794269487835324
2025-01-18 17:00:00,0.0127011650306981,3.4898991794064864,25.780947074527862,-179.00917752113597,352.8353739776918,2.0008154936554114,51.39125716064056,0.5666180392686015,1.5680294110009347
2025-01-18 18:00:00,0.0154260254038721,3.8204336538551305,25.77922438471643,-134.99439539117986,353.4280082980849,1.6319607693147222,62.1573140357972,0.6440361811575886,1.873786867771705
2025-01-18 19:00:00,0.0167154306763796,48.91502728028301,25.787083642617844,-133.72415581982673,353.60065260917,1.3104202135407554,37.10837139574186,0.1339637420368916,1.8435430421503456
2025-01-18 20:00:00,1.551197176232588,74.76883162381388,25.79305490677915,-125.45865279103228,352.6160906148095,1.7950500000322962,89.23460406036905,2.274488344510749,1.653241359026187
2025-01-18 21:00:00,2.505502766347165,5.492182928779442,25.797090017057027,-172.06787278697527,351.9422109570703,2.117261814827425,64.42808150175289,1.011020715049189,1.5847314987524952
2025-01-18 22:00:00,2.3173416832416907,2.799808229102018,25.792729650641032,-173.89016820021035,344.06669753380334,2.179135042678808,92.16992499985962,0.6660847844103143,1.3864434608566254
2025-01-18 23:00:00,0.0094806200242563,4.3812375613653005,25.802228678750872,-140.14366762335888,347.11182504967894,2.100183397909851,70.44082629069067,0.244224758586985,1.2229812288344108
2025-01-19 16:00:00,1.7356405690943393,2.884026295111833,25.81303273855409,-135.23045008803024,361.01135373941537,2.03287662234921,63.285969255406464,0.2443609407275903,1.1328547666942943
2025-01-19 17:00:00,2.4770960986237625,5.136796670117576,25.81245658632273,-95.77099542437053,359.9750681721629,2.0646288774531727,69.87075574642444,0.3156330894924812,1.0700764088570556
2025-01-19 18:00:00,0.0106582277900898,1.617257861525215,25.787072117450556,-138.31416140357567,351.25157680165233,2.189065462467663,115.85709523026462,2.500895174258328,1.5227528241210773
2025-01-19 19:00:00,0.0075874068130819,4.203469338939656,25.787141548032945,-121.7663382212467,348.53749662398627,1.87957789125684,95.68185846467988,2.945234624701366,1.4609227145117774
2025-01-19 20:00:00,0.0139772797142822,3.995853863463191,25.77820429520052,-120.49844464272014,347.34239460137684,1.990713981996642,67.19091035592531,1.1952711895376356,1.3366694959502223
2025-01-20 13:00:00,0.0155080200788578,3.117169981930078,25.788633184900394,-144.20307926828625,349.6926183290564,1.914477993553502,45.045970355090034,0.2568217492631477,1.279738816023151
2025-01-20 14:00:00,0.0062803154532464,3.4078274961591943,25.780986201554207,-179.07013685545385,352.7944694524016,2.001250471031951,51.43572999987769,0.5665593825736347,1.568645065994602
2025-01-20 15:00:00,0.0148095385179906,3.533757687525981,25.77930548413905,-134.90710575091344,353.4192133930053,1.6327692786062329,62.18503985266848,0.6529052488102066,1.875620886252949
2025-01-20 16:00:00,0.0080573674552546,51.58108427707472,25.78711279696844,-133.939365479085,353.643384944557,1.3110691916749737,37.24843653380703,0.1323293268498272,1.8416573308134203
2025-01-20 17:00:00,1.548309740025915,74.46815472681169,25.793094799683125,-125.28105969187789,352.695238231434,1.792762098808408,89.13137396302723,2.2780431068898555,1.6537577339805354
2025-01-20 18:00:00,2.4936478001174174,4.530567170347751,25.79710041944328,-172.3837030046695,351.9514801318701,2.1215537345416675,64.35383633906349,1.0088105536502727,1.585713928531963
2025-01-20 19:00:00,2.3128132504256325,4.703974865771372,25.79262740316925,-173.75230678707112,344.1543323382402,2.178007329836387,92.04504403836212,0.6686736392749778,1.387139300048256
2025-01-20 20:00:00,0.0179382100352351,6.010664398280735,25.80208976897842,-139.94000458942455,347.14587338609346,2.1011122529914266,70.46184299455322,0.2451349725986696,1.2213948101886245
2025-01-21 13:00:00,1.7391970902500786,3.615142189892107,25.81302867787207,-135.23133123276105,361.0508522803116,2.0326393062418227,63.49662139195323,0.2483493069233286,1.1335636555278694
2025-01-21 14:00:00,2.475265654161224,4.653172581845368,25.81239211447844,-95.853335262796,359.9647448415154,2.063731608486554,70.07286766505422,0.3165999523393207,1.0699268917756573
2025-01-21 15:00:00,0.0180058268065686,3.9079088072580137,25.78696808985693,-138.40175732243898,351.1870523314104,2.188035922886573,115.77625439668964,2.498068487827048,1.5258310247935092
2025-01-21 16:00:00,0.0130940033181644,2.356112649080338,25.78696465920344,-121.719786718158,348.52670521808056,1.877966746330216,95.59795372792588,2.9485558786180524,1.459562363714051
2025-01-21 17:00:00,0.0160471061138665,3.896696657297862,25.778257202971258,-120.47884806114524,347.38679779592303,1.9913205862488637,67.24919944401356,1.194712854325688,1.3406045668828692
2025-01-22 10:00:00,0.0168451866960976,2.4233338601220398,25.788686731911174,-144.14377969027538,349.6910418936967,1.9134370296429537,44.77099991048833,0.2604838900517481,1.2794917759346227
2025-01-22 11:00:00,0.0139919043860465,2.6342683884627,25.780915708775066,-178.95629024043197,352.83355378553,2.0028688243615225,51.59196892832807,0.5607871901850863,1.5692750074692174
2025-01-22 12:00:00,0.0113508242035369,2.658522797897981,25.779341987097848,-134.82402103515227,353.3817958414514,1.632875313703473,62.30589613871952,0.6488959946050071,1.8743971308529737
2025-01-22 13:00:00,0.0152155216348433,50.269941005827626,25.787136173744067,-134.0803046660068,353.6436298410773,1.3121060151127528,36.97167025475834,0.1223286364401224,1.8413380583767749
2025-01-22 14:00:00,1.553009051697101,74.56832680168668,25.79300633354543,-125.58711648202654,352.6589651238056,1.7932187450990598,89.23840459881555,2.270546615106538,1.6537635599518956
2025-01-22 15:00:00,2.4889655233424333,3.432733302518149,25.79705408321516,-172.13507437788348,351.93741781542786,2.119354730775142,64.35645403911579,1.006466409497946,1.5842636706142157
2025-01-22 16:00:00,2.3219103235588427,5.002194623697218,25.7927614757524,-174.07227287896492,344.08211727721937,2.180351140365042,92.14570557060284,0.6622929529549315,1.3855270273045517
2025-01-22 17:00:00,0.0093461555499343,5.251198907952754,25.802077799806707,-140.30420483901148,347.1297564193227,2.101622510832507,70.68289543851215,0.249489993288995,1.224811896809766
2025-01-23 10:00:00,1.7369795185685246,2.649712573925385,25.81304876962436,-135.1428509100304,361.0359472408158,2.03152605700101,63.51453158744236,0.2474338714367108,1.1329252100560927
